0001_American_Beauty_01.24.02.561-01.24.04.664 	The blender GRINDS as Lester, still in his sweatpants, makes himself a high-protein shake.
1035_The_Adjustment_Bureau_00.45.06.525-00.45.14.549 	finding a studio door chain-locked, he makes a call on his cell.
1035_The_Adjustment_Bureau_00.48.35.058-00.48.37.369 	david makes a call.
1035_The_Adjustment_Bureau_00.50.59.179-00.51.01.441 	he makes eye contact with david.
1035_The_Adjustment_Bureau_00.58.04.619-00.58.08.893 	as they make love, he grips her hand and their fingers intertwine.
1035_The_Adjustment_Bureau_01.24.05.675-01.24.11.021 	elise steps from the dance studio into the night air, and makes her way down the sidewalk.
1035_The_Adjustment_Bureau_01.25.24.733-01.25.27.566 	he makes a left turn and pounds through a puddle.
1037_The_Curious_Case_Of_Benjamin_Button_00.08.25.793-00.08.30.236 	40-something thomas button sprints through the crowd and makes a beeline for a house on the corner.
1037_The_Curious_Case_Of_Benjamin_Button_00.30.41.351-00.30.46.892 	night, benjamin determinedly makes his way down a sidewalk.
1037_The_Curious_Case_Of_Benjamin_Button_00.53.29.603-00.53.33.547 	the tug makes its way along the river through a thick fog.
1037_The_Curious_Case_Of_Benjamin_Button_01.00.37.363-01.00.41.721 	he makes a figure of eight with his hand.
1037_The_Curious_Case_Of_Benjamin_Button_01.02.58.609-01.03.05.201 	she peers into the kitchen, where benjamin is busy making the tea.
1037_The_Curious_Case_Of_Benjamin_Button_01.20.33.418-01.20.36.776 	lights are turned off on the tug, and vic makes the sign of the cross.
1037_The_Curious_Case_Of_Benjamin_Button_01.48.08.836-01.48.14.454 	david makes a beeline for the dance floor where daisy talks with a middle-aged woman and an elderly man.
1037_The_Curious_Case_Of_Benjamin_Button_01.52.49.097-01.52.51.683 	the nurse makes a call.
1037_The_Curious_Case_Of_Benjamin_Button_02.03.29.836-02.03.36.225 	night, they make love on the deck.
1037_The_Curious_Case_Of_Benjamin_Button_02.09.05.314-02.09.09.581 	benjamin hangs a picture and makes popcorn.
1038_The_Great_Gatsby_00.40.55.983-00.40.58.929 	a line of barmen flamboyantly makes cocktails.
1038_The_Great_Gatsby_00.58.30.101-00.58.30.849 	he rattles a bowl in the sink to make his presence known.
1038_The_Great_Gatsby_01.26.03.659-01.26.07.215 	gatsby and daisy make love.
1040_The_Ugly_Truth_00.44.06.245-00.44.09.233 	her head is bent over colin's crotch, and her hair swishes back and forth, making it look like she's doing something quite different.
1041_This_is_40_00.02.43.499-00.02.46.801 	now, the older girl makes bacon and scrambled eggs as her father brings in big, colorful balloons.
1041_This_is_40_01.58.38.740-01.58.43.602 	pete rides through a red light and makes a left between oncoming cars.
1041_This_is_40_01.59.14.123-01.59.19.943 	pete makes a left at an empty intersection.
1042_Up_In_The_Air_00.09.44.134-00.09.46.875 	he looks at a piece of paper and makes a phone call.
1043_Vantage_Point_00.12.50.559-00.12.54.988 	taylor glances across at barnes as the group makes their way to the plaza.
1043_Vantage_Point_00.39.02.369-00.39.07.133 	he sees enrique making his escape.
1043_Vantage_Point_00.41.03.105-00.41.11.032 	beating down the side street as he runs, howard sees enrique make a b-line for a busy highway.
1043_Vantage_Point_00.42.36.705-00.42.38.981 	howard makes a mad dash for her.
1043_Vantage_Point_00.56.34.961-00.56.43.711 	he furrows his brow pensively, then makes his way over to howard.
1043_Vantage_Point_00.59.30.575-00.59.35.527 	he unplugs a laptop and makes a call on his cell phone.
1043_Vantage_Point_01.00.05.877-01.00.17.027 	he closes his bellboy's jacket over it and anxiously makes his way into a hotel corridor.
1043_Vantage_Point_01.03.55.595-01.03.58.204 	barnes makes a second call on his cell phone.
1043_Vantage_Point_01.20.04.105-01.20.11.701 	smoke rises into the air around the wrecked vehicle as barnes makes his way to the back doors.
1044_Pride_And_Prejudice_Disk_Two_00.31.39.644-00.31.46.115 	wickham makes his way over to lizzie.
1044_Pride_And_Prejudice_Disk_Two_00.39.11.031-00.39.19.016 	the next day, the open-topped carriage is making its way through the green countryside, towards pemberley.
1044_Pride_And_Prejudice_Disk_Two_00.47.13.118-00.47.19.614 	he makes his way down the hill, towards the large lake fronting pemberley, its classic lines reflected in the still waters.
1044_Pride_And_Prejudice_Disk_Two_00.47.20.114-00.47.26.782 	lizzie is also making her way down to the lake, lost in thought.
1044_Pride_And_Prejudice_Disk_Two_01.00.40.850-01.00.42.438 	then she makes her way across the room.
1044_Pride_And_Prejudice_Disk_Two_01.04.14.912-01.04.22.491 	he makes his way into the now-darkened drawing room and places the candle on a mantelpiece.
1044_Pride_And_Prejudice_Disk_Two_01.29.34.791-01.29.38.457 	having backed out of the parlor, he makes his way over to the curricle outside.
1044_Pride_And_Prejudice_Disk_Two_01.34.29.343-01.34.33.010 	he makes his way down the crowded street, looking slightly lost.
1044_Pride_And_Prejudice_Disk_Two_01.39.42.067-01.39.46.252 	the housekeeper now makes her way out into the garden to take down the washing.
1044_Pride_And_Prejudice_Disk_Two_01.47.31.488-01.47.36.197 	with a heavy heart, lizzie makes her way over to her father's study.
1044_Pride_And_Prejudice_Disk_Two_01.53.41.055-01.53.43.524 	jane makes to follow them.
1044_Pride_And_Prejudice_Disk_Two_01.54.35.488-01.54.45.178 	wickham canters past them and makes his horse jump over a log.
1045_An_education_00.01.51.177-00.01.55.287 	they make foot shapes in condensation.
1045_An_education_00.48.16.422-00.48.26.095 	she makes a show of pulling away.
1045_An_education_00.58.01.927-00.58.06.738 	jack struggles to make the next move.
1045_An_education_01.32.45.733-01.32.49.359 	miss stubs makes tea.
1046_Australia_00.58.27.335-00.58.33.742 	up on the cliff, king george makes a fire by drilling a stick into a piece of wood, and some kindling.
1046_Australia_01.26.49.484-01.26.52.003 	she makes her way downstairs.
1046_Australia_01.36.22.386-01.36.28.370 	drover makes his way down the steps towards the teeming dance floor.
1046_Australia_01.41.25.926-01.41.27.249 	naked in bed, they make love tenderly.
1046_Australia_02.14.30.000-02.14.32.000 	his eyes bore into her, trying to make her understand.
1047_Defiance_01.55.27.103-01.55.33.689 	the bielski otriad set off, treading carefully through the foot-high water, holding on to the rope made up of all their belts with one hand to keep their balance and to keep connected.
1047_Defiance_01.56.30.401-01.56.39.338 	as they wade through a reed bed, their steps making spirals in the placid surface of the water.
1048_Gran_Torino_00.01.27.244-00.01.35.815 	they each kneel and make the sign of the cross.
1048_Gran_Torino_00.01.45.322-00.01.51.605 	josh, a thin boy with fair hair, is last to kneel, bow and make the sign of the cross.
1048_Gran_Torino_00.20.25.774-00.20.31.075 	walt makes to drink his whiskey but stops short.
1048_Gran_Torino_00.22.17.518-00.22.19.837 	mitch makes a phone call in his kitchen.
1048_Gran_Torino_00.39.23.200-00.39.25.985 	three passing hmong youths make no attempt to help her.
1048_Gran_Torino_01.19.18.022-01.19.23.623 	walt makes his way over to a shelf, which has what he's looking for.
1048_Gran_Torino_01.27.24.425-01.27.27.910 	thao makes a call.
1049_Harry_Potter_and_the_chamber_of_secrets_01.18.42.976-01.18.49.717 	followed by harry, ron peers around a statue in the corridor, makes sure the coast is clear, and lifts his crooked wand.
1049_Harry_Potter_and_the_chamber_of_secrets_01.43.32.140-01.43.43.362 	fang drops ahead as they make their way through the dark night into the gloomy forest.
1049_Harry_Potter_and_the_chamber_of_secrets_01.44.33.000-01.44.35.956 	the tunnel lies dark and glow making it impossible to stand up right.
1049_Harry_Potter_and_the_chamber_of_secrets_02.00.49.200-02.00.52.951 	ron makes lockhart follow harry through a huge pipe.
1049_Harry_Potter_and_the_chamber_of_secrets_02.10.57.043-02.10.58.098 	harry makes a dash for it.
1049_Harry_Potter_and_the_chamber_of_secrets_02.11.45.725-02.11.48.820 	it glides of backwards and makes it way down a different tunnel.
1049_Harry_Potter_and_the_chamber_of_secrets_02.13.44.310-02.13.47.260 	a lucky blow makes contact.
1049_Harry_Potter_and_the_chamber_of_secrets_02.13.54.060-02.13.56.442 	as it slips over curved stone surface, he makes a grab for it.
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_00.18.54.375-00.18.57.438 	they make up bumpy landing in a reed bad.
1052_Harry_Potter_and_the_order_of_phoenix_00.25.11.805-00.25.14.497 	mrs. figg raises hers, then makes to scratch her ear.
1052_Harry_Potter_and_the_order_of_phoenix_01.26.06.101-01.26.18.103 	to make more space on the wall, filch removes a painting of six men in elizabethan dress inspecting a skeleton.
1052_Harry_Potter_and_the_order_of_phoenix_02.02.41.462-02.02.45.388 	harry makes a last desperate effort.
1052_Harry_Potter_and_the_order_of_phoenix_02.07.34.309-02.07.41.222 	harry joins hermione and ron as they make their way to the station.
1053_Harry_Potter_and_the_philosophers_stone_00.11.45.201-00.11.52.951 	harry captures a letter and makes a dash for the cupboard under the stairs.
1053_Harry_Potter_and_the_philosophers_stone_00.58.25.000-00.58.27.704 	harry makes a grab but malfoy spins out of reach.
1053_Harry_Potter_and_the_philosophers_stone_01.30.59.333-01.31.06.308 	snape makes a grab, but only snatches a hand full of air.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.55.11.221-00.55.12.880 	he makes a grab for it but it zooms sharply away.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.23.41.579-01.23.45.968 	malfoy and his cronies make a run for it.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.25.14.904-01.25.20.235 	they look out of the window and see fudge, dumbledore and the executioner making their way towards the cottage.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.28.28.886-01.28.30.427 	harry makes a grab for him.
1055_Marley_and_me_00.21.45.042-00.21.52.783 	john's glumly making notes and screwing them up again.
1055_Marley_and_me_00.37.43.059-00.37.46.592 	she goes back into the bathroom as john composes himself, then makes another entrance.
1056_Rambo_00.06.08.000-00.06.11.334 	there are wooden homes on the riverside and harbors made of timber.
1056_Rambo_00.25.16.981-00.25.21.191 	he grabs petrol cans and rope and makes his way through the pirate corpses.
1056_Rambo_00.25.43.240-00.25.45.595 	the villagers make michael's party welcome.
1056_Rambo_00.45.17.000-00.45.22.995 	the mercenaries make a wary record of the ruined village.
1056_Rambo_00.47.39.296-00.47.40.749 	they all make it successfully to the other side of the field and slump on the bank.
1056_Rambo_00.50.29.121-00.50.31.568 	the team, including rambo, make ready.
1056_Rambo_01.15.12.127-01.15.14.351 	the commander has to make his strategic withdrawal by himself.
1056_Rambo_01.17.06.000-01.17.10.631 	sarah makes her way down the hill.
1057_Seven_pounds_00.10.38.735-00.10.43.945 	as she stirs, ben makes a swift but calm exit.
1057_Seven_pounds_00.32.17.241-00.32.24.857 	ben gives an awkward, white-toothed grin and makes for the front door.
1057_Seven_pounds_00.43.50.540-00.43.56.436 	emily is making notes.
1057_Seven_pounds_00.45.37.309-00.45.43.462 	in another hospital room, ben makes a call on his mobile.
1057_Seven_pounds_01.37.14.348-01.37.22.987 	outside, rain streaks a window, making the image of the kissing couple inside hazy.
1057_Seven_pounds_01.44.23.903-01.44.38.449 	regaining his composure slightly, tim reaches for the phone on his bedside cabinet and makes a call.
1057_Seven_pounds_01.46.04.040-01.46.09.422 	he checks his watch, which is on the side of the bath, then makes a call.
1058_The_Damned_united_00.02.07.000-00.02.17.611 	burly, middle-aged don revie makes his way from the boardroom to a press conference, flanked by members of the leeds board.
1058_The_Damned_united_00.03.20.000-00.03.26.537 	a ford zodiac makes its way along a moorland road.
1058_The_Damned_united_01.05.17.000-01.05.24.000 	alone, brian turns slowly and makes his way up towards the pitch, gazing at the empty stands.
1058_The_Damned_united_01.14.21.753-01.14.25.930 	behind them, don makes his way to a seat with the directors.
1058_The_Damned_united_01.15.32.253-01.15.37.323 	brian makes to follow bremner into the dressing room, but has the door slammed in his face.
1059_The_devil_wears_prada_00.01.14.210-00.01.23.698 	then, the fashionable ladies put on their designer make up working to achieve a flawless finish.
1059_The_devil_wears_prada_00.01.29.521-00.01.35.619 	the fashionable ladies make their jewelry selections, while andy consults her appointment book.
1059_The_devil_wears_prada_00.02.58.568-00.03.03.457 	andi makes her way down a busy city street, as smartly dressed businesspeople dash this way and that.
1059_The_devil_wears_prada_00.40.19.802-00.40.27.582 	andy gets out of the back of a sleek black car and makes her way to a loft in a fashionable apartment building.
1059_The_devil_wears_prada_01.01.26.176-01.01.38.327 	she winks back and makes her way back past the press, along the red carpet and up the stairs and towards the entrance.
1059_The_devil_wears_prada_01.32.42.000-01.32.45.000 	miranda makes her way over from the table she's been sitting at.
1059_The_devil_wears_prada_01.38.26.183-01.38.34.741 	andy gets out of the car and watches miranda as she makes her way through the throng.
1059_The_devil_wears_prada_01.39.25.952-01.39.31.506 	the manhattan and brooklyn suspension bridges stretch across the east river, which flows through the endless sprawl of buildings that make up new york city.
1059_The_devil_wears_prada_01.44.14.220-01.44.22.500 	as miranda, who's wearing large jackie o-style sunglasses, makes to get into the car, she suddenly spots andy standing across the street.
1060_Yes_man_00.13.31.658-00.13.43.124 	he makes his way towards the rows of seats.
1060_Yes_man_01.24.27.662-01.24.31.510 	sitting alone at a table, carl makes a phone call.
1060_Yes_man_01.36.01.549-01.36.05.509 	carl reaches round and grabs his gown to make sure he's not exposing himself.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_00.43.26.347-00.43.39.935 	inside, harry continues making his way up a spiral staircase against the tide of students.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_00.53.58.644-00.54.06.342 	the snatchers race behind scabior, and make for the bridge.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_00.54.49.650-00.54.59.655 	an army of dementors, death eaters, and giants, make their way towards the school from the other side.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_00.58.05.361-00.58.10.219 	he makes his way deeper in to the room, along the aisles between the stacks.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.02.30.916-01.02.33.343 	they make it out through the doors and fall off the broomsticks.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.12.56.784-01.13.09.548 	pockets of fire burn throughout the school and grounds as the three friends make their way back up the path, to the courtyard.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.25.19.062-01.25.26.912 	side by side, they watch as harry slowly makes his way down the stone staircase.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.43.04.438-01.43.13.233 	several death eaters make their escape.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.43.29.346-01.43.35.989 	the malfoys make their escape back across the bridge.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.51.11.165-01.51.15.626 	filch makes a vain attempt to sweep up a mountain of rubble.
1062_Day_the_Earth_stood_still_00.57.49.000-00.57.56.203 	desert creatures, scorpions and snakes, make their way towards it.
1062_Day_the_Earth_stood_still_00.58.37.000-00.58.41.363 	she makes her way back to the car.
1062_Day_the_Earth_stood_still_00.59.04.000-00.59.08.000 	a screen shows a sphere being blasted with a flamethrower, making the surface transparent.
1062_Day_the_Earth_stood_still_01.17.57.413-01.18.02.086 	he drops it and hurriedly makes to leave the chamber.
2004_Juno_00.08.24.292-00.08.33.600 	they make a formidable team.
2004_Juno_00.24.58.128-00.25.02.968 	juno hastily attempts to make the situation sound more legitimate.
2004_Juno_01.01.44.325-01.01.46.160 	she illustrates by making a rounded gesture near her stomach.
2005_Signs_00.28.06.247-00.28.10.349 	as he passes lionel, merrill makes a small, quick move in lionel's direction, like he might hit him.
2005_Signs_00.38.22.990-00.38.24.255 	graham makes a sudden right turn.
2005_Signs_00.49.29.934-00.49.31.073 	the children make space for him on the bed.
2005_Signs_01.30.29.469-01.30.30.356 	graham makes eye contact with merrill.
2012_Unbreakable_00.01.57.200-00.01.59.004 	he makes eye contact with the woman for only a second.
2012_Unbreakable_00.42.07.783-00.42.09.797 	he makes it with great strain to the subway.
2012_Unbreakable_01.10.12.292-01.10.19.190 	david's eyes look up and make eye contact with audrey's.
2017_Bad_Santa_00.19.56.123-00.20.04.982 	marcus makes his way through the line as kids gasp and cheer.
2017_Bad_Santa_01.22.44.730-01.22.47.468 	the table makes a loud noise, but it's too chaotic on the floor for anyone to notice.
2017_Bad_Santa_01.28.10.103-01.28.12.484 	something in this picture makes willie uneasy.
2026_Legion_00.23.35.063-00.23.40.589 	sandra nods at the old woman, unsure of what to make of that response.
2026_Legion_00.42.01.020-00.42.07.978 	he intercepts her before she can make it out.
2027_Les_Miserables_00.05.28.050-00.05.34.353 	valjean makes his way up a rising track, a worn knapsack on his back.
2027_Les_Miserables_00.15.48.078-00.15.50.214 	the long work space is full of tables at which conservatively dressed women are working, making jewelry out of shellac, a black resin which looks like jet.
2027_Les_Miserables_00.35.58.093-00.35.59.177 	appalled, he realizes he's made a terrible mistake.
2027_Les_Miserables_01.01.03.512-01.01.06.400 	valjean and cosette make their way down a darkened street.
1052_Harry_Potter_and_the_order_of_phoenix_02.02.41.462-02.02.45.388 	harry makes a last desperate effort.
1052_Harry_Potter_and_the_order_of_phoenix_02.07.34.309-02.07.41.222 	harry joins hermione and ron as they make their way to the station.
1053_Harry_Potter_and_the_philosophers_stone_00.11.45.201-00.11.52.951 	harry captures a letter and makes a dash for the cupboard under the stairs.
1053_Harry_Potter_and_the_philosophers_stone_00.58.25.000-00.58.27.704 	harry makes a grab but malfoy spins out of reach.
1053_Harry_Potter_and_the_philosophers_stone_01.30.59.333-01.31.06.308 	snape makes a grab, but only snatches a hand full of air.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.55.11.221-00.55.12.880 	he makes a grab for it but it zooms sharply away.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.23.41.579-01.23.45.968 	malfoy and his cronies make a run for it.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.25.14.904-01.25.20.235 	they look out of the window and see fudge, dumbledore and the executioner making their way towards the cottage.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.28.28.886-01.28.30.427 	harry makes a grab for him.
1055_Marley_and_me_00.21.45.042-00.21.52.783 	john's glumly making notes and screwing them up again.
1055_Marley_and_me_00.37.43.059-00.37.46.592 	she goes back into the bathroom as john composes himself, then makes another entrance.
1056_Rambo_00.06.08.000-00.06.11.334 	there are wooden homes on the riverside and harbors made of timber.
1056_Rambo_00.25.16.981-00.25.21.191 	he grabs petrol cans and rope and makes his way through the pirate corpses.
1056_Rambo_00.25.43.240-00.25.45.595 	the villagers make michael's party welcome.
1056_Rambo_00.45.17.000-00.45.22.995 	the mercenaries make a wary record of the ruined village.
1056_Rambo_00.47.39.296-00.47.40.749 	they all make it successfully to the other side of the field and slump on the bank.
1056_Rambo_00.50.29.121-00.50.31.568 	the team, including rambo, make ready.
1056_Rambo_01.15.12.127-01.15.14.351 	the commander has to make his strategic withdrawal by himself.
1056_Rambo_01.17.06.000-01.17.10.631 	sarah makes her way down the hill.
1057_Seven_pounds_00.10.38.735-00.10.43.945 	as she stirs, ben makes a swift but calm exit.
1057_Seven_pounds_00.32.17.241-00.32.24.857 	ben gives an awkward, white-toothed grin and makes for the front door.
1057_Seven_pounds_00.43.50.540-00.43.56.436 	emily is making notes.
1057_Seven_pounds_00.45.37.309-00.45.43.462 	in another hospital room, ben makes a call on his mobile.
1057_Seven_pounds_01.37.14.348-01.37.22.987 	outside, rain streaks a window, making the image of the kissing couple inside hazy.
1057_Seven_pounds_01.44.23.903-01.44.38.449 	regaining his composure slightly, tim reaches for the phone on his bedside cabinet and makes a call.
1057_Seven_pounds_01.46.04.040-01.46.09.422 	he checks his watch, which is on the side of the bath, then makes a call.
1058_The_Damned_united_00.02.07.000-00.02.17.611 	burly, middle-aged don revie makes his way from the boardroom to a press conference, flanked by members of the leeds board.
1058_The_Damned_united_00.03.20.000-00.03.26.537 	a ford zodiac makes its way along a moorland road.
1058_The_Damned_united_01.05.17.000-01.05.24.000 	alone, brian turns slowly and makes his way up towards the pitch, gazing at the empty stands.
1058_The_Damned_united_01.14.21.753-01.14.25.930 	behind them, don makes his way to a seat with the directors.
1058_The_Damned_united_01.15.32.253-01.15.37.323 	brian makes to follow bremner into the dressing room, but has the door slammed in his face.
1059_The_devil_wears_prada_00.01.14.210-00.01.23.698 	then, the fashionable ladies put on their designer make up working to achieve a flawless finish.
1059_The_devil_wears_prada_00.01.29.521-00.01.35.619 	the fashionable ladies make their jewelry selections, while andy consults her appointment book.
1059_The_devil_wears_prada_00.02.58.568-00.03.03.457 	andi makes her way down a busy city street, as smartly dressed businesspeople dash this way and that.
1059_The_devil_wears_prada_00.40.19.802-00.40.27.582 	andy gets out of the back of a sleek black car and makes her way to a loft in a fashionable apartment building.
1059_The_devil_wears_prada_01.01.26.176-01.01.38.327 	she winks back and makes her way back past the press, along the red carpet and up the stairs and towards the entrance.
1059_The_devil_wears_prada_01.32.42.000-01.32.45.000 	miranda makes her way over from the table she's been sitting at.
1059_The_devil_wears_prada_01.38.26.183-01.38.34.741 	andy gets out of the car and watches miranda as she makes her way through the throng.
1059_The_devil_wears_prada_01.39.25.952-01.39.31.506 	the manhattan and brooklyn suspension bridges stretch across the east river, which flows through the endless sprawl of buildings that make up new york city.
1059_The_devil_wears_prada_01.44.14.220-01.44.22.500 	as miranda, who's wearing large jackie o-style sunglasses, makes to get into the car, she suddenly spots andy standing across the street.
1060_Yes_man_00.13.31.658-00.13.43.124 	he makes his way towards the rows of seats.
1060_Yes_man_01.24.27.662-01.24.31.510 	sitting alone at a table, carl makes a phone call.
1060_Yes_man_01.36.01.549-01.36.05.509 	carl reaches round and grabs his gown to make sure he's not exposing himself.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_00.43.26.347-00.43.39.935 	inside, harry continues making his way up a spiral staircase against the tide of students.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_00.53.58.644-00.54.06.342 	the snatchers race behind scabior, and make for the bridge.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_00.54.49.650-00.54.59.655 	an army of dementors, death eaters, and giants, make their way towards the school from the other side.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_00.58.05.361-00.58.10.219 	he makes his way deeper in to the room, along the aisles between the stacks.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.02.30.916-01.02.33.343 	they make it out through the doors and fall off the broomsticks.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.12.56.784-01.13.09.548 	pockets of fire burn throughout the school and grounds as the three friends make their way back up the path, to the courtyard.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.25.19.062-01.25.26.912 	side by side, they watch as harry slowly makes his way down the stone staircase.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.43.04.438-01.43.13.233 	several death eaters make their escape.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.43.29.346-01.43.35.989 	the malfoys make their escape back across the bridge.
1061_Harry_Potter_and_the_deathly_hallows_Disk_Two_01.51.11.165-01.51.15.626 	filch makes a vain attempt to sweep up a mountain of rubble.
1062_Day_the_Earth_stood_still_00.57.49.000-00.57.56.203 	desert creatures, scorpions and snakes, make their way towards it.
1062_Day_the_Earth_stood_still_00.58.37.000-00.58.41.363 	she makes her way back to the car.
1062_Day_the_Earth_stood_still_00.59.04.000-00.59.08.000 	a screen shows a sphere being blasted with a flamethrower, making the surface transparent.
1062_Day_the_Earth_stood_still_01.17.57.413-01.18.02.086 	he drops it and hurriedly makes to leave the chamber.
2004_Juno_00.08.24.292-00.08.33.600 	they make a formidable team.
2004_Juno_00.24.58.128-00.25.02.968 	juno hastily attempts to make the situation sound more legitimate.
2004_Juno_01.01.44.325-01.01.46.160 	she illustrates by making a rounded gesture near her stomach.
2005_Signs_00.28.06.247-00.28.10.349 	as he passes lionel, merrill makes a small, quick move in lionel's direction, like he might hit him.
2005_Signs_00.38.22.990-00.38.24.255 	graham makes a sudden right turn.
2005_Signs_00.49.29.934-00.49.31.073 	the children make space for him on the bed.
2005_Signs_01.30.29.469-01.30.30.356 	graham makes eye contact with merrill.
2012_Unbreakable_00.01.57.200-00.01.59.004 	he makes eye contact with the woman for only a second.
2012_Unbreakable_00.42.07.783-00.42.09.797 	he makes it with great strain to the subway.
2012_Unbreakable_01.10.12.292-01.10.19.190 	david's eyes look up and make eye contact with audrey's.
2017_Bad_Santa_00.19.56.123-00.20.04.982 	marcus makes his way through the line as kids gasp and cheer.
2017_Bad_Santa_01.22.44.730-01.22.47.468 	the table makes a loud noise, but it's too chaotic on the floor for anyone to notice.
2017_Bad_Santa_01.28.10.103-01.28.12.484 	something in this picture makes willie uneasy.
2026_Legion_00.23.35.063-00.23.40.589 	sandra nods at the old woman, unsure of what to make of that response.
2026_Legion_00.42.01.020-00.42.07.978 	he intercepts her before she can make it out.
2027_Les_Miserables_00.05.28.050-00.05.34.353 	valjean makes his way up a rising track, a worn knapsack on his back.
2027_Les_Miserables_00.15.48.078-00.15.50.214 	the long work space is full of tables at which conservatively dressed women are working, making jewelry out of shellac, a black resin which looks like jet.
2027_Les_Miserables_00.35.58.093-00.35.59.177 	appalled, he realizes he's made a terrible mistake.
2027_Les_Miserables_01.01.03.512-01.01.06.400 	valjean and cosette make their way down a darkened street.
2027_Les_Miserables_01.08.46.488-01.08.49.927 	the crowd is made up of citizens of paris, student revolutionaries, the poor and beggars.
2027_Les_Miserables_01.09.04.688-01.09.08.541 	a student, enjolras, stands on a raised step, making an impassioned speech with fellow student marius.
2027_Les_Miserables_01.34.22.765-01.34.23.306 	enjolras and the students have a production line under way for making bullets.
2027_Les_Miserables_01.34.32.105-01.34.32.785 	joly starts to melt the tankards in a pot to make more bullets.
2027_Les_Miserables_02.15.32.476-02.15.34.772 	he's prepared himself to make this confession, but it's still hard.
2034_Super_8_00.09.18.398-00.09.25.632 	rack focus to the paintbrush that comes into frame -- follow it to joe, holding the brush, at his desk, making a model.
2034_Super_8_00.13.26.613-00.13.28.166 	alice has been made up, wears a coat with purse.
2034_Super_8_00.21.56.710-00.21.59.673 	push in on them as they arrive at the truck and stop; what they see makes joe's heart pound -- they're stunned -- all of them.
2034_Super_8_00.24.00.479-00.24.04.477 	we're on joe's stunned face -- but distant voices make him turn his head: hundreds of yards away, through the wreck.
2034_Super_8_00.40.02.751-00.40.17.014 	and she puts her mouth on his neck in a fake bite, which makes joe go still -- a shiver down his spine -- he's never felt anything like this in his life.
2034_Super_8_00.40.41.185-00.40.51.963 	jack checks out the broken blue and red plastic as he makes a walkie call.
2034_Super_8_00.44.18.668-00.44.20.133 	cigarette in his mouth, makes notes on a weathered clipboard.
2034_Super_8_01.03.41.461-01.03.44.075 	her father's car -- she makes a turn.
2034_Super_8_01.03.47.576-01.03.52.489 	alice makes a daring stop -- turns back up the hill, pedals hard, crying and hyperventilating.
2034_Super_8_01.08.21.439-01.08.22.863 	finally, as we boom down, rack to joe and charles, trying to make sense of this -- joe calls to a passing adult, mr.
2034_Super_8_01.10.58.654-01.11.01.984 	jen, charles' hot sister, lies on her cot making her columbia house records choices.
2034_Super_8_01.23.03.273-01.23.06.877 	nelec turns -- the creature is busting the bus door -- smashing at it -- to make it bigger.
2034_Super_8_01.31.53.301-01.31.55.577 	then joe sees something that makes him grab at cary's shirt.
2034_Super_8_01.32.45.194-01.32.49.342 	stay with cary, who opens his backpack, starts pulling out his amazing array of explosives, glancing up to make sure he's out of the creature's view.
2034_Super_8_01.33.05.025-01.33.07.065 	cary's made a long, insane pile of firecrackers -- he uses an open m-80 and begins laying a squiggly, long line of gun powder back, away from the firecrackers -- away from the entrance to the creature's contraption space.
2040_The_Ugly_Truth_00.12.32.585-00.12.38.549 	abby and joy make their way into the conference room.
2040_The_Ugly_Truth_01.11.03.336-01.11.07.551 	mike and abby make their way onto the crowded dance floor.
2040_The_Ugly_Truth_01.22.16.053-01.22.19.084 	abby points at candidates, while joy makes notes on a clipboard.
2041_This_is_40_00.06.47.084-00.06.48.224 	a car makes a right turn in front of pete, nearly hitting him.
2041_This_is_40_00.28.36.231-00.28.39.254 	charlotte grabs her own head and makes it look like she's being dragged away.
2041_This_is_40_00.45.12.569-00.45.15.464 	pete makes a wood chipping splatter noise.
